"Vertical Axis: Request Hierarchy","Horizontal Axis: Time Since Start of Test [ms] (time values are fractions of a day)"
"232269.104313537","0","CLICK User:17 Request:116 Result=500"
"232273.961355424","0","CLICK User:4 Request:165 Result=500"
"232436.228906188","0","CLICK User:49 Request:2 Result=500"
"232457.951220057","0","CLICK User:36 Request:47 Result=500"
"232828.492168697","0","CLICK User:2 Request:175 Result=500"
"232856.195130945","0","CLICK User:34 Request:55 Result=500"
"232867.03226248","0","CLICK User:20 Request:106 Result=500"
"233246.417351926","0","CLICK User:19 Request:110 Result=500"
"233310.372128301","0","CLICK User:11 Request:140 Result=500"
"233342.313618072","0","CLICK User:9 Request:148 Result=500"
"233357.632883509","0","CLICK User:6 Request:160 Result=500"
"233357.734572411","0","CLICK User:32 Request:63 Result=500"
"233412.228369807","0","CLICK User:5 Request:164 Result=500"
"233439.557262166","0","CLICK User:4 Request:166 Result=500"
"233445.497961333","0","CLICK User:42 Request:27 Result=500"
"233491.96504025","0","CLICK User:13 Request:133 Result=500"
"233574.738409491","0","CLICK User:18 Request:113 Result=500"
"233659.944769517","0","CLICK User:46 Request:14 Result=500"
"233684.641483764","0","CLICK User:40 Request:35 Result=500"
"233726.236993808","0","CLICK User:33 Request:60 Result=500"
"234031.544511942","0","CLICK User:21 Request:103 Result=500"
"234035.795052164","0","CLICK User:41 Request:31 Result=500"
"234099.909066655","0","CLICK User:8 Request:151 Result=500"
"234696.777104353","0","CLICK User:18 Request:114 Result=500"
"234735.555496578","0","CLICK User:12 Request:137 Result=500"
"234767.19499266","0","CLICK User:38 Request:42 Result=500"
"234769.083780201","0","CLICK User:48 Request:7 Result=500"
"234807.911620052","0","CLICK User:40 Request:36 Result=500"
"234808.175620086","0","CLICK User:46 Request:15 Result=500"
"234832.730416855","0","CLICK User:22 Request:100 Result=500"
"234846.64531386","0","CLICK User:25 Request:89 Result=500"
"234861.640236399","0","CLICK User:33 Request:61 Result=500"
"234865.378141635","0","CLICK User:7 Request:156 Result=500"
"234905.239632411","0","CLICK User:23 Request:95 Result=500"
"234970.284491465","0","CLICK User:17 Request:118 Result=500"
"234983.00817562","0","CLICK User:28 Request:78 Result=500"
"235020.092777155","0","CLICK User:36 Request:49 Result=500"
"235063.056338166","0","CLICK User:49 Request:4 Result=500"
"235108.194197866","0","CLICK User:24 Request:92 Result=500"
"235114.977182854","0","CLICK User:3 Request:170 Result=500"
"235172.283348861","0","CLICK User:41 Request:32 Result=500"
"235184.788010767","0","CLICK User:21 Request:104 Result=500"
"235212.483988887","0","CLICK User:16 Request:121 Result=500"
"235226.961806598","0","CLICK User:26 Request:86 Result=500"
"235227.016282796","0","CLICK User:8 Request:152 Result=500"
"235234.103217029","0","CLICK User:31 Request:67 Result=500"
"235254.104083061","0","CLICK User:30 Request:70 Result=500"
"236222.822733057","0","CLICK User:49 Request:5 Result=500"
"236225.40853656","0","CLICK User:24 Request:93 Result=500"
"236227.124955825","0","CLICK User:23 Request:96 Result=500"
"236239.805617753","0","CLICK User:3 Request:171 Result=500"
"236306.41603891","0","CLICK User:41 Request:33 Result=500"
"236318.815100802","0","CLICK User:16 Request:122 Result=500"
"236328.813857627","0","CLICK User:21 Request:105 Result=500"
"236361.58785544","0","CLICK User:26 Request:87 Result=500"
"236369.479640569","0","CLICK User:8 Request:153 Result=500"
"236383.940975739","0","CLICK User:31 Request:68 Result=500"
"236415.81150677","0","CLICK User:30 Request:71 Result=500"
"236416.771964035","0","CLICK User:32 Request:65 Result=500"
"236455.450343549","0","CLICK User:9 Request:150 Result=500"
"236481.004149969","0","CLICK User:5 Request:166 Result=500"
"236481.436327801","0","CLICK User:6 Request:162 Result=500"
"236487.989115935","0","CLICK User:10 Request:145 Result=500"
"236488.606512839","0","CLICK User:29 Request:76 Result=500"
"236496.287377306","0","CLICK User:15 Request:126 Result=500"
"236500.803314388","0","CLICK User:4 Request:168 Result=500"
"236521.757653557","0","CLICK User:13 Request:135 Result=500"
"236527.345235218","0","CLICK User:42 Request:29 Result=500"
"236680.692937231","0","CLICK User:39 Request:40 Result=500"
"237537.255433302","0","CLICK User:16 Request:123 Result=500"
"237567.120402174","0","CLICK User:21 Request:106 Result=500"
"237594.220773869","0","CLICK User:8 Request:154 Result=500"
"237598.500926794","0","CLICK User:31 Request:69 Result=500"
"237613.668217609","0","CLICK User:32 Request:66 Result=500"
"237621.263316986","0","CLICK User:30 Request:72 Result=500"
"237648.087955313","0","CLICK User:9 Request:151 Result=500"
"237654.670076784","0","CLICK User:6 Request:163 Result=500"
"237692.868227666","0","CLICK User:10 Request:146 Result=500"
"237695.53113594","0","CLICK User:29 Request:77 Result=500"
"237727.256117747","0","CLICK User:4 Request:169 Result=500"
"237727.39719713","0","CLICK User:15 Request:127 Result=500"
"237730.750975333","0","CLICK User:13 Request:136 Result=500"
"237743.138862621","0","CLICK User:42 Request:30 Result=500"
"237783.428061388","0","CLICK User:39 Request:41 Result=500"
"237813.462604884","0","CLICK User:48 Request:9 Result=500"
"237829.310708484","0","CLICK User:25 Request:91 Result=500"
"237874.718434885","0","CLICK User:36 Request:51 Result=500"
"237911.144293479","0","CLICK User:22 Request:102 Result=500"
"237922.382313953","0","CLICK User:7 Request:158 Result=500"
"237923.631914112","0","CLICK User:40 Request:38 Result=500"
"237930.054797467","0","CLICK User:17 Request:120 Result=500"
"238727.975203552","0","CLICK User:31 Request:70 Result=500"
"238790.720608345","0","CLICK User:18 Request:117 Result=500"
"238795.487135935","0","CLICK User:6 Request:164 Result=500"
"238798.668545863","0","CLICK User:9 Request:152 Result=500"
"238824.027355432","0","CLICK User:10 Request:147 Result=500"
"238872.585482233","0","CLICK User:15 Request:128 Result=500"
"238873.92894907","0","CLICK User:4 Request:170 Result=500"
"238883.892226526","0","CLICK User:42 Request:31 Result=500"
"238892.032646607","0","CLICK User:13 Request:137 Result=500"
"238933.070264517","0","CLICK User:48 Request:10 Result=500"
"238933.502721715","0","CLICK User:38 Request:45 Result=500"
"239013.322642962","0","CLICK User:50 Request:3 Result=500"
"239024.66738091","0","CLICK User:36 Request:52 Result=500"
"239082.632569223","0","CLICK User:40 Request:39 Result=500"
"239084.320772612","0","CLICK User:7 Request:159 Result=500"
"239094.025916702","0","CLICK User:12 Request:140 Result=500"
"239097.531390163","0","CLICK User:17 Request:121 Result=500"
"239128.923648117","0","CLICK User:49 Request:7 Result=500"
"239152.264882827","0","CLICK User:41 Request:35 Result=500"
"239190.358830522","0","CLICK User:24 Request:95 Result=500"
"239190.749941683","0","CLICK User:3 Request:173 Result=500"
"239200.323784168","0","CLICK User:23 Request:98 Result=500"
"239242.978926093","0","CLICK User:5 Request:168 Result=500"
"240079.788352989","0","CLICK User:48 Request:11 Result=500"
"240088.441408056","0","CLICK User:38 Request:46 Result=500"
"240088.71742079","0","CLICK User:11 Request:145 Result=500"
"240111.74464911","0","CLICK User:1 Request:183 Result=500"
"240154.284133877","0","CLICK User:36 Request:53 Result=500"
"240154.585010106","0","CLICK User:50 Request:4 Result=500"
"240179.392073574","0","CLICK User:37 Request:49 Result=500"
"240205.652394369","0","CLICK User:40 Request:40 Result=500"
"240227.897121003","0","CLICK User:7 Request:160 Result=500"
"240233.331051852","0","CLICK User:17 Request:122 Result=500"
"240246.859866268","0","CLICK User:12 Request:141 Result=500"
"240273.996834793","0","CLICK User:49 Request:8 Result=500"
"240289.480646283","0","CLICK User:41 Request:36 Result=500"
"240314.588306614","0","CLICK User:24 Request:96 Result=500"
"240344.662799322","0","CLICK User:3 Request:174 Result=500"
"240351.20217793","0","CLICK User:23 Request:99 Result=500"
"240371.508669398","0","CLICK User:19 Request:115 Result=500"
"240376.24418746","0","CLICK User:5 Request:169 Result=500"
"240398.364596618","0","CLICK User:16 Request:125 Result=500"
"240428.203025804","0","CLICK User:32 Request:68 Result=500"
"240449.200107835","0","CLICK User:8 Request:156 Result=500"
"240469.821443787","0","CLICK User:21 Request:108 Result=500"
"240470.949799486","0","CLICK User:30 Request:74 Result=500"
"240504.680343451","0","CLICK User:29 Request:79 Result=500"
"241329.556689468","0","CLICK User:40 Request:41 Result=500"
"241378.814067151","0","CLICK User:17 Request:123 Result=500"
"241388.630957286","0","CLICK User:12 Request:142 Result=500"
"241404.8905657","0","CLICK User:49 Request:9 Result=500"
"241411.994820571","0","CLICK User:41 Request:37 Result=500"
"241428.371482968","0","CLICK User:24 Request:97 Result=500"
"241490.028760639","0","CLICK User:19 Request:116 Result=500"
"241504.683975198","0","CLICK User:5 Request:170 Result=500"
"241545.11872319","0","CLICK User:16 Request:126 Result=500"
"241564.41056056","0","CLICK User:8 Request:157 Result=500"
"241564.962306662","0","CLICK User:32 Request:69 Result=500"
"241610.756953747","0","CLICK User:21 Request:109 Result=500"
"241622.552866356","0","CLICK User:29 Request:80 Result=500"
"241622.993704507","0","CLICK User:30 Request:75 Result=500"
"241661.434903039","0","CLICK User:9 Request:154 Result=500"
"241667.342916488","0","CLICK User:6 Request:166 Result=500"
"241686.565191945","0","CLICK User:18 Request:119 Result=500"
"241694.295504038","0","CLICK User:31 Request:72 Result=500"
"241733.396562971","0","CLICK User:15 Request:130 Result=500"
"241735.57030293","0","CLICK User:35 Request:57 Result=500"
"241746.450456692","0","CLICK User:4 Request:172 Result=500"
"241752.277733623","0","CLICK User:42 Request:33 Result=500"
"241763.310141373","0","CLICK User:10 Request:149 Result=500"
"241778.030448004","0","CLICK User:13 Request:139 Result=500"
"242564.844973314","0","CLICK User:24 Request:98 Result=500"
"242587.919973069","0","CLICK User:43 Request:31 Result=500"
"242674.806714261","0","CLICK User:16 Request:127 Result=500"
"242701.461219233","0","CLICK User:32 Request:70 Result=500"
"242710.536394989","0","CLICK User:8 Request:158 Result=500"
"242762.133455509","0","CLICK User:29 Request:81 Result=500"
"242765.062598738","0","CLICK User:21 Request:110 Result=500"
"242789.425192308","0","CLICK User:6 Request:167 Result=500"
"242802.668774942","0","CLICK User:9 Request:155 Result=500"
"242816.285310004","0","CLICK User:18 Request:120 Result=500"
"242839.481833585","0","CLICK User:31 Request:73 Result=500"
"242874.930193642","0","CLICK User:35 Request:58 Result=500"
"242876.322270009","0","CLICK User:15 Request:131 Result=500"
"242890.056976515","0","CLICK User:4 Request:173 Result=500"
"242897.864114014","0","CLICK User:42 Request:34 Result=500"
"242933.061604198","0","CLICK User:10 Request:150 Result=500"
"242956.571016707","0","CLICK User:11 Request:147 Result=500"
"242957.627854937","0","CLICK User:13 Request:140 Result=500"
"242957.783740671","0","CLICK User:1 Request:185 Result=500"
"242962.838573059","0","CLICK User:36 Request:55 Result=500"
"242976.495336698","0","CLICK User:50 Request:6 Result=500"
"242987.648430178","0","CLICK User:37 Request:51 Result=500"
"243019.14600878","0","CLICK User:7 Request:162 Result=500"
"243030.064156199","0","CLICK User:3 Request:176 Result=500"
"243046.917415482","0","CLICK User:23 Request:101 Result=500"
"243894.755897747","0","CLICK User:6 Request:168 Result=500"
"243896.095174107","0","CLICK User:21 Request:111 Result=500"
"243925.053603181","0","CLICK User:18 Request:121 Result=500"
"243942.837427662","0","CLICK User:9 Request:156 Result=500"
"244016.264636986","0","CLICK User:35 Request:59 Result=500"
"244045.912818529","0","CLICK User:10 Request:151 Result=500"
"244046.736386887","0","CLICK User:42 Request:35 Result=500"
"244076.815349437","0","CLICK User:12 Request:144 Result=500"
"244121.426885261","0","CLICK User:13 Request:141 Result=500"
"244126.98429549","0","CLICK User:36 Request:56 Result=500"
"244146.88403135","0","CLICK User:50 Request:7 Result=500"
"244179.537064068","0","CLICK User:37 Request:52 Result=500"
"244210.208001296","0","CLICK User:23 Request:102 Result=500"
"244230.289324481","0","CLICK User:14 Request:137 Result=500"
"244232.087877091","0","CLICK User:3 Request:177 Result=500"
"244240.670252784","0","CLICK User:7 Request:163 Result=500"
"244243.759472223","0","CLICK User:49 Request:11 Result=500"
"244274.212225297","0","CLICK User:17 Request:125 Result=500"
"244283.540226481","0","CLICK User:41 Request:39 Result=500"
"244316.682427515","0","CLICK User:44 Request:27 Result=500"
"244337.969769901","0","CLICK User:5 Request:172 Result=500"
"244338.23572549","0","CLICK User:19 Request:118 Result=500"
"244349.401111035","0","CLICK User:30 Request:77 Result=500"
"244384.295490069","0","CLICK User:48 Request:14 Result=500"
"244406.035962671","0","CLICK User:38 Request:49 Result=500"
"245343.480246791","0","CLICK User:47 Request:18 Result=500"
"245387.195858692","0","CLICK User:14 Request:138 Result=500"
"245392.527821273","0","CLICK User:37 Request:53 Result=500"
"245392.964468948","0","CLICK User:16 Request:129 Result=500"
"245399.935746024","0","CLICK User:23 Request:103 Result=500"
"245432.299915213","0","CLICK User:3 Request:178 Result=500"
"245436.480614156","0","CLICK User:7 Request:164 Result=500"
"245459.784134576","0","CLICK User:52 Request:1 Result=500"
"245461.770141177","0","CLICK User:44 Request:28 Result=500"
"245462.389214272","0","CLICK User:17 Request:126 Result=500"
"245467.768948288","0","CLICK User:41 Request:40 Result=500"
"245470.60645976","0","CLICK User:49 Request:12 Result=500"
"245497.107313918","0","CLICK User:30 Request:78 Result=500"
"245505.392165764","0","CLICK User:5 Request:173 Result=500"
"245505.598895949","0","CLICK User:48 Request:15 Result=500"
"245505.734667395","0","CLICK User:19 Request:119 Result=500"
"245520.613094681","0","CLICK User:38 Request:50 Result=500"
"245564.990801904","0","CLICK User:32 Request:72 Result=500"
"245591.554792578","0","CLICK User:27 Request:89 Result=500"
"245616.831189439","0","CLICK User:29 Request:83 Result=500"
"245620.074618422","0","CLICK User:8 Request:160 Result=500"
"245680.583146741","0","CLICK User:15 Request:133 Result=500"
"245684.737585364","0","CLICK User:4 Request:175 Result=500"
"245687.487376189","0","CLICK User:31 Request:75 Result=500"
"245737.547928578","0","CLICK User:11 Request:149 Result=500"
"245749.4734666","0","CLICK User:40 Request:44 Result=500"
"245751.228438251","0","CLICK User:1 Request:187 Result=500"
"246716.174541736","0","CLICK User:17 Request:127 Result=500"
"246721.838948805","0","CLICK User:49 Request:13 Result=500"
"246747.241339332","0","CLICK User:30 Request:79 Result=500"
"246764.899449511","0","CLICK User:5 Request:174 Result=500"
"246770.395958146","0","CLICK User:19 Request:120 Result=500"
"246771.036821719","0","CLICK User:38 Request:51 Result=500"
"246776.272962066","0","CLICK User:48 Request:16 Result=500"
"246798.2838601","0","CLICK User:32 Request:73 Result=500"
"246839.270074828","0","CLICK User:29 Request:84 Result=500"
"246841.397160812","0","CLICK User:27 Request:90 Result=500"
"246855.798432482","0","CLICK User:8 Request:161 Result=500"
"246861.930496753","0","CLICK User:15 Request:134 Result=500"
"246878.054333721","0","CLICK User:4 Request:176 Result=500"
"246886.560442738","0","CLICK User:31 Request:76 Result=500"
"246906.815810389","0","CLICK User:40 Request:45 Result=500"
"246921.885323414","0","CLICK User:1 Request:188 Result=500"
"246922.524790162","0","CLICK User:11 Request:150 Result=500"
"246976.898739924","0","CLICK User:43 Request:34 Result=500"
"246999.161904655","0","CLICK User:45 Request:26 Result=500"
"247017.04155137","0","CLICK User:42 Request:37 Result=500"
"247018.574707121","0","CLICK User:10 Request:153 Result=500"
"247100.730958823","0","CLICK User:20 Request:116 Result=500"
"247120.393793066","0","CLICK User:35 Request:61 Result=500"
"247733.349350267","0","CLICK User:9 Request:159 Result=500"
"248028.080663883","0","CLICK User:15 Request:135 Result=500"
"248028.83802271","0","CLICK User:8 Request:162 Result=500"
"248063.422306466","0","CLICK User:4 Request:177 Result=500"
"248085.455833074","0","CLICK User:40 Request:46 Result=500"
"248095.179135896","0","CLICK User:1 Request:189 Result=500"
"248098.461117265","0","CLICK User:31 Request:77 Result=500"
"248129.282911655","0","CLICK User:45 Request:27 Result=500"
"248137.831204804","0","CLICK User:43 Request:35 Result=500"
"248145.008094604","0","CLICK User:11 Request:151 Result=500"
"248154.522711685","0","CLICK User:10 Request:154 Result=500"
"248154.882813318","0","CLICK User:42 Request:38 Result=500"
"248177.924568625","0","CLICK User:14 Request:140 Result=500"
"248189.881116175","0","CLICK User:47 Request:20 Result=500"
"248216.331684614","0","CLICK User:20 Request:117 Result=500"
"248237.719598441","0","CLICK User:35 Request:62 Result=500"
"248249.570545977","0","CLICK User:37 Request:55 Result=500"
"248294.991123173","0","CLICK User:23 Request:105 Result=500"
"248322.892714018","0","CLICK User:16 Request:131 Result=500"
"248336.818785628","0","CLICK User:44 Request:30 Result=500"
"248348.491777586","0","CLICK User:3 Request:180 Result=500"
"248354.418508498","0","CLICK User:7 Request:166 Result=500"
"248378.506765525","0","CLICK User:41 Request:42 Result=500"
"248485.177585419","0","CLICK User:12 Request:147 Result=500"
"248565.332744804","0","CLICK User:13 Request:144 Result=500"
"248959.721975838","0","CLICK User:2 Request:187 Result=500"
"249265.75416708","0","CLICK User:31 Request:78 Result=500"
"249266.987284697","0","CLICK User:40 Request:47 Result=500"
"249307.877956556","0","CLICK User:10 Request:155 Result=500"
"249320.412789894","0","CLICK User:11 Request:152 Result=500"
"249358.416502656","0","CLICK User:42 Request:39 Result=500"
"249358.661226497","0","CLICK User:14 Request:141 Result=500"
"249386.127287127","0","CLICK User:47 Request:21 Result=500"
"249425.559114357","0","CLICK User:20 Request:118 Result=500"
"249432.095978679","0","CLICK User:37 Request:56 Result=500"
"249432.64548986","0","CLICK User:35 Request:63 Result=500"
"249468.32181185","0","CLICK User:23 Request:106 Result=500"
"249481.908454846","0","CLICK User:44 Request:31 Result=500"
"249485.456112439","0","CLICK User:16 Request:132 Result=500"
"249491.46749098","0","CLICK User:7 Request:167 Result=500"
"249496.040418545","0","CLICK User:3 Request:181 Result=500"
"249505.989169015","0","CLICK User:17 Request:129 Result=500"
"249506.67221672","0","CLICK User:41 Request:43 Result=500"
"249838.092271504","0","CLICK User:29 Request:86 Result=500"
"249911.152674432","0","CLICK User:52 Request:4 Result=500"
"249986.12142046","0","CLICK User:50 Request:11 Result=500"
"250056.582051629","0","CLICK User:2 Request:188 Result=500"
"250636.880665001","0","CLICK User:14 Request:142 Result=500"
"250650.161961925","0","CLICK User:3 Request:182 Result=500"
"250650.713708027","0","CLICK User:11 Request:153 Result=500"
"250659.593886933","0","CLICK User:16 Request:133 Result=500"
"250668.833888106","0","CLICK User:17 Request:130 Result=500"
"250673.619691888","0","CLICK User:23 Request:107 Result=500"
"250685.049077467","0","CLICK User:41 Request:44 Result=500"
"250747.359790141","0","CLICK User:24 Request:104 Result=500"
"250760.137950494","0","CLICK User:21 Request:116 Result=500"
"250784.071159882","0","CLICK User:18 Request:126 Result=500"
"250812.775087337","0","CLICK User:8 Request:164 Result=500"
"250812.896611161","0","CLICK User:6 Request:173 Result=500"
"250833.574378867","0","CLICK User:15 Request:137 Result=500"
"250853.247549619","0","CLICK User:4 Request:179 Result=500"
"250856.210216662","0","CLICK User:1 Request:191 Result=500"
"250891.597116393","0","CLICK User:45 Request:29 Result=500"
"250907.0599755","0","CLICK User:43 Request:37 Result=500"
"250984.276772607","0","CLICK User:29 Request:87 Result=500"
"251010.830147407","0","CLICK User:52 Request:5 Result=500"
"251096.118082047","0","CLICK User:50 Request:12 Result=500"
"251158.367893126","0","CLICK User:38 Request:54 Result=500"
"251232.543800958","0","CLICK User:32 Request:76 Result=500"
"251289.603008204","0","CLICK User:19 Request:123 Result=500"
